,title,start_time,end_time,exercise_title,exercise_notes,set_index,set_type,weight_kg,reps,duration_seconds,day,month,year,m-y
1116,Espalda-Bíceps,2023-03-31 11:13:00,2023-03-31 12:28:00,Face Pull,,2,normal,40.0,12,,31,3,2023,03-2023
1117,Espalda-Bíceps,2023-03-31 11:13:00,2023-03-31 12:28:00,Face Pull,,3,normal,40.0,12,,31,3,2023,03-2023
1118,Espalda-Bíceps,2023-03-31 11:13:00,2023-03-31 12:28:00,Chin Up (Weighted),,2,normal,,5,,31,3,2023,03-2023
1119,Espalda-Bíceps,2023-03-31 11:13:00,2023-03-31 12:28:00,Chin Up (Weighted),,3,normal,,5,,31,3,2023,03-2023
1120,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Bench Press (Barbell),,1,normal,50.0,12,,27,3,2023,03-2023
1121,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Bench Press (Barbell),,2,normal,50.0,11,,27,3,2023,03-2023
1122,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Bench Press (Barbell),,3,normal,50.0,11,,27,3,2023,03-2023
1123,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Iso-Lateral Chest Press (Machine),,1,normal,31.8,12,,27,3,2023,03-2023
1124,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Iso-Lateral Chest Press (Machine),,2,normal,31.8,12,,27,3,2023,03-2023
1125,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Iso-Lateral Chest Press (Machine),,3,normal,36.8,12,,27,3,2023,03-2023
1126,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Cable Fly Crossovers,,1,normal,15.0,12,,27,3,2023,03-2023
1127,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Cable Fly Crossovers,,2,normal,15.0,12,,27,3,2023,03-2023
1128,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Cable Fly Crossovers,,3,normal,15.0,12,,27,3,2023,03-2023
1129,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Seated Shoulder Press (Machine),,1,normal,35.0,12,,27,3,2023,03-2023
1130,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Seated Shoulder Press (Machine),,2,normal,35.0,12,,27,3,2023,03-2023
1131,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Seated Shoulder Press (Machine),,3,normal,35.0,12,,27,3,2023,03-2023
1132,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Chest Dip (Assisted),,1,normal,45.0,12,,27,3,2023,03-2023
1133,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Chest Dip (Assisted),,2,normal,45.0,12,,27,3,2023,03-2023
1134,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Chest Dip (Assisted),,3,normal,45.0,12,,27,3,2023,03-2023
1135,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Seated Dip Machine,,1,normal,45.0,12,,27,3,2023,03-2023
1136,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Seated Dip Machine,,2,normal,45.0,12,,27,3,2023,03-2023
1137,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Seated Dip Machine,,3,normal,45.0,12,,27,3,2023,03-2023
1138,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Lateral Raise (Cable),,1,normal,7.0,12,,27,3,2023,03-2023
1139,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Lateral Raise (Cable),,2,normal,7.0,12,,27,3,2023,03-2023
1140,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Lateral Raise (Cable),,3,normal,7.0,10,,27,3,2023,03-2023
1141,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Triceps Pushdown,,1,normal,40.0,12,,27,3,2023,03-2023
1142,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Triceps Pushdown,,2,normal,40.0,12,,27,3,2023,03-2023
1143,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Triceps Pushdown,,3,normal,45.0,12,,27,3,2023,03-2023
1144,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Cable Overhead (Extensión De Triceps),,1,normal,20.0,12,,27,3,2023,03-2023
1145,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Cable Overhead (Extensión De Triceps),,2,normal,20.0,12,,27,3,2023,03-2023
1146,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Cable Overhead (Extensión De Triceps),,3,normal,20.0,12,,27,3,2023,03-2023
1147,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Bench Press - Close Grip (Barbell),,1,normal,30.0,12,,27,3,2023,03-2023
1148,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Bench Press - Close Grip (Barbell),,2,normal,30.0,12,,27,3,2023,03-2023
1149,Pecho-tríceps,2023-03-27 15:12:00,2023-03-27 16:00:00,Bench Press - Close Grip (Barbell),,3,normal,30.0,12,,27,3,2023,03-2023
